datetime,Global_active_power,hour,dayofweek,month,is_weekend
2008-03-09 06:00:00,0.3236,6,6,3,1
2008-03-09 07:00:00,0.3091,7,6,3,1
2008-03-09 08:00:00,0.3867333333333333,8,6,3,1
2008-03-09 09:00:00,1.0447333333333333,9,6,3,1
2008-03-09 10:00:00,0.8192666666666667,10,6,3,1
2008-03-09 11:00:00,0.4934333333333333,11,6,3,1
2008-03-09 12:00:00,1.4329666666666665,12,6,3,1
2008-03-09 13:00:00,1.1177666666666668,13,6,3,1
2008-03-09 14:00:00,0.9054,14,6,3,1
2008-03-09 15:00:00,1.4836666666666667,15,6,3,1
2008-03-09 16:00:00,0.5545666666666667,16,6,3,1
2008-03-09 17:00:00,0.6700666666666667,17,6,3,1
2008-03-09 18:00:00,0.9500333333333334,18,6,3,1
2008-03-09 19:00:00,1.8599999999999999,19,6,3,1
2008-03-09 20:00:00,3.9185000000000003,20,6,3,1
2008-03-09 21:00:00,2.5026333333333337,21,6,3,1
2008-03-09 22:00:00,1.0598666666666667,22,6,3,1
2008-03-09 23:00:00,0.3408333333333333,23,6,3,1
2008-03-10 00:00:00,0.3640333333333333,0,0,3,0
2008-03-10 01:00:00,0.31246666666666667,1,0,3,0
2008-03-10 02:00:00,0.6631,2,0,3,0
2008-03-10 03:00:00,0.6360666666666667,3,0,3,0
2008-03-10 04:00:00,0.3262333333333334,4,0,3,0
2008-03-10 05:00:00,0.33153333333333335,5,0,3,0
2008-03-10 06:00:00,1.5065,6,0,3,0
2008-03-10 07:00:00,2.8151333333333337,7,0,3,0
2008-03-10 08:00:00,2.346233333333333,8,0,3,0
2008-03-10 09:00:00,1.3808,9,0,3,0
2008-03-10 10:00:00,1.397,10,0,3,0
2008-03-10 11:00:00,1.4046999999999998,11,0,3,0
2008-03-10 12:00:00,1.4231666666666667,12,0,3,0
2008-03-10 13:00:00,0.8689666666666667,13,0,3,0
2008-03-10 14:00:00,0.28323333333333334,14,0,3,0
2008-03-10 15:00:00,0.3507,15,0,3,0
2008-03-10 16:00:00,0.317,16,0,3,0
2008-03-10 17:00:00,0.34913333333333335,17,0,3,0
2008-03-10 18:00:00,0.3950333333333333,18,0,3,0
2008-03-10 19:00:00,1.8535000000000001,19,0,3,0
2008-03-10 20:00:00,2.5949999999999998,20,0,3,0
2008-03-10 21:00:00,2.4248666666666665,21,0,3,0
2008-03-10 22:00:00,1.6217333333333335,22,0,3,0
2008-03-10 23:00:00,1.0119666666666667,23,0,3,0
2008-03-11 00:00:00,1.2968000000000002,0,1,3,0
2008-03-11 01:00:00,1.0514333333333332,1,1,3,0
2008-03-11 02:00:00,0.2811,2,1,3,0
2008-03-11 03:00:00,0.3317333333333333,3,1,3,0
2008-03-11 04:00:00,0.27143333333333336,4,1,3,0
2008-03-11 05:00:00,0.2626,5,1,3,0
2008-03-11 06:00:00,1.0184666666666666,6,1,3,0
2008-03-11 07:00:00,2.070133333333333,7,1,3,0
2008-03-11 08:00:00,0.739,8,1,3,0
2008-03-11 09:00:00,0.517,9,1,3,0
2008-03-11 10:00:00,0.5815333333333333,10,1,3,0
2008-03-11 11:00:00,1.9351999999999998,11,1,3,0
2008-03-11 12:00:00,3.6876333333333333,12,1,3,0
2008-03-11 13:00:00,3.141766666666667,13,1,3,0
2008-03-11 14:00:00,1.9887666666666666,14,1,3,0
2008-03-11 15:00:00,0.9499,15,1,3,0
2008-03-11 16:00:00,0.5428333333333334,16,1,3,0
2008-03-11 17:00:00,0.6782666666666667,17,1,3,0
2008-03-11 18:00:00,3.184633333333333,18,1,3,0
2008-03-11 19:00:00,2.9025666666666665,19,1,3,0
2008-03-11 20:00:00,2.4364333333333335,20,1,3,0
2008-03-11 21:00:00,2.2248333333333337,21,1,3,0
2008-03-11 22:00:00,2.9612666666666665,22,1,3,0
2008-03-11 23:00:00,1.6120333333333332,23,1,3,0
2008-03-12 00:00:00,1.4059666666666668,0,2,3,0
2008-03-12 01:00:00,1.3537666666666666,1,2,3,0
2008-03-12 02:00:00,1.3560333333333332,2,2,3,0
2008-03-12 03:00:00,1.3860666666666668,3,2,3,0
2008-03-12 04:00:00,0.7742333333333333,4,2,3,0
2008-03-12 05:00:00,0.28490000000000004,5,2,3,0
2008-03-12 06:00:00,0.6244333333333334,6,2,3,0
2008-03-12 07:00:00,1.4066666666666667,7,2,3,0
2008-03-12 08:00:00,2.1118,8,2,3,0
2008-03-12 09:00:00,1.4140666666666668,9,2,3,0
2008-03-12 10:00:00,2.5123333333333333,10,2,3,0
2008-03-12 11:00:00,0.5444666666666667,11,2,3,0
2008-03-12 12:00:00,0.33796666666666664,12,2,3,0
2008-03-12 13:00:00,0.9532,13,2,3,0
2008-03-12 14:00:00,0.32080000000000003,14,2,3,0
2008-03-12 15:00:00,0.39463333333333334,15,2,3,0
2008-03-12 16:00:00,0.3017,16,2,3,0
2008-03-12 17:00:00,0.3062333333333333,17,2,3,0
2008-03-12 18:00:00,0.4489666666666666,18,2,3,0
2008-03-12 19:00:00,2.8754,19,2,3,0
2008-03-12 20:00:00,2.818833333333333,20,2,3,0
2008-03-12 21:00:00,2.9512666666666667,21,2,3,0
2008-03-12 22:00:00,1.7840666666666667,22,2,3,0
2008-03-12 23:00:00,0.9027333333333334,23,2,3,0
2008-03-13 00:00:00,0.2800333333333333,0,3,3,0
2008-03-13 01:00:00,0.27093333333333336,1,3,3,0
2008-03-13 02:00:00,0.29009999999999997,2,3,3,0
2008-03-13 03:00:00,0.3340666666666667,3,3,3,0
2008-03-13 04:00:00,0.2649,4,3,3,0
2008-03-13 05:00:00,0.8497333333333333,5,3,3,0
2008-03-13 06:00:00,0.8313,6,3,3,0
2008-03-13 07:00:00,2.0481666666666665,7,3,3,0
2008-03-13 08:00:00,1.4482666666666666,8,3,3,0
2008-03-13 09:00:00,1.4338333333333333,9,3,3,0
2008-03-13 10:00:00,0.5365,10,3,3,0
2008-03-13 11:00:00,0.37289999999999995,11,3,3,0
2008-03-13 12:00:00,0.3105,12,3,3,0
2008-03-13 13:00:00,0.8145333333333333,13,3,3,0
2008-03-13 14:00:00,0.4346333333333333,14,3,3,0
2008-03-13 15:00:00,0.3509,15,3,3,0
2008-03-13 16:00:00,0.7065333333333333,16,3,3,0
2008-03-13 17:00:00,0.5786,17,3,3,0
2008-03-13 18:00:00,2.0844333333333336,18,3,3,0
2008-03-13 19:00:00,2.9763666666666664,19,3,3,0
2008-03-13 20:00:00,4.6837,20,3,3,0
2008-03-13 21:00:00,5.014166666666667,21,3,3,0
2008-03-13 22:00:00,0.6628666666666666,22,3,3,0
2008-03-13 23:00:00,0.34726666666666667,23,3,3,0
2008-03-14 00:00:00,0.3106,0,4,3,0
2008-03-14 01:00:00,0.3338,1,4,3,0
2008-03-14 02:00:00,0.32283333333333336,2,4,3,0
2008-03-14 03:00:00,0.27609999999999996,3,4,3,0
2008-03-14 04:00:00,0.6380666666666667,4,4,3,0
2008-03-14 05:00:00,0.4625,5,4,3,0
2008-03-14 06:00:00,0.6786666666666666,6,4,3,0
2008-03-14 07:00:00,2.2570333333333332,7,4,3,0
2008-03-14 08:00:00,2.0260333333333334,8,4,3,0
2008-03-14 09:00:00,1.5517333333333334,9,4,3,0
2008-03-14 10:00:00,2.2159666666666666,10,4,3,0
2008-03-14 11:00:00,1.849,11,4,3,0
2008-03-14 12:00:00,1.8150666666666666,12,4,3,0
2008-03-14 13:00:00,1.7758333333333334,13,4,3,0
2008-03-14 14:00:00,1.9736,14,4,3,0
2008-03-14 15:00:00,2.7817999999999996,15,4,3,0
2008-03-14 16:00:00,1.8389666666666666,16,4,3,0
2008-03-14 17:00:00,1.5635000000000001,17,4,3,0
2008-03-14 18:00:00,2.4589333333333334,18,4,3,0
2008-03-14 19:00:00,2.5546,19,4,3,0
2008-03-14 20:00:00,2.3448333333333333,20,4,3,0
2008-03-14 21:00:00,2.832,21,4,3,0
2008-03-14 22:00:00,1.5138,22,4,3,0
2008-03-14 23:00:00,0.46173333333333333,23,4,3,0
2008-03-15 00:00:00,0.2944333333333333,0,5,3,1
2008-03-15 01:00:00,0.33376666666666666,1,5,3,1
2008-03-15 02:00:00,0.29923333333333335,2,5,3,1
2008-03-15 03:00:00,1.0299333333333334,3,5,3,1
2008-03-15 04:00:00,0.27896666666666664,4,5,3,1
2008-03-15 05:00:00,0.3494,5,5,3,1
2008-03-15 06:00:00,0.29986666666666667,6,5,3,1
2008-03-15 07:00:00,0.8028666666666666,7,5,3,1
2008-03-15 08:00:00,1.3105333333333333,8,5,3,1
2008-03-15 09:00:00,2.0464666666666664,9,5,3,1
2008-03-15 10:00:00,2.1527000000000003,10,5,3,1
2008-03-15 11:00:00,1.8842333333333334,11,5,3,1
2008-03-15 12:00:00,1.6410333333333333,12,5,3,1
2008-03-15 13:00:00,1.5585666666666667,13,5,3,1
2008-03-15 14:00:00,1.548433333333333,14,5,3,1
2008-03-15 15:00:00,0.8198000000000001,15,5,3,1
2008-03-15 16:00:00,0.7502333333333334,16,5,3,1
2008-03-15 17:00:00,0.5310333333333334,17,5,3,1
2008-03-15 18:00:00,0.9434333333333333,18,5,3,1
2008-03-15 19:00:00,1.4558666666666666,19,5,3,1
2008-03-15 20:00:00,1.5256666666666667,20,5,3,1
2008-03-15 21:00:00,1.7068,21,5,3,1
2008-03-15 22:00:00,2.2490333333333337,22,5,3,1
2008-03-15 23:00:00,0.4593666666666667,23,5,3,1
2008-03-16 00:00:00,1.1906,0,6,3,1
2008-03-16 01:00:00,0.4750333333333333,1,6,3,1
2008-03-16 02:00:00,0.29300000000000004,2,6,3,1
2008-03-16 03:00:00,0.2793333333333334,3,6,3,1
2008-03-16 04:00:00,0.31816666666666665,4,6,3,1
2008-03-16 05:00:00,0.6107999999999999,5,6,3,1
2008-03-16 06:00:00,0.5947666666666667,6,6,3,1
2008-03-16 07:00:00,0.274,7,6,3,1
2008-03-16 08:00:00,0.7625333333333334,8,6,3,1
2008-03-16 09:00:00,0.45,9,6,3,1
2008-03-16 10:00:00,0.7954666666666667,10,6,3,1
2008-03-16 11:00:00,1.4503333333333333,11,6,3,1
2008-03-16 12:00:00,1.6341333333333334,12,6,3,1
2008-03-16 13:00:00,1.5753333333333333,13,6,3,1
2008-03-16 14:00:00,1.5656999999999999,14,6,3,1
2008-03-16 15:00:00,1.2276333333333334,15,6,3,1
2008-03-16 16:00:00,0.43683333333333335,16,6,3,1
2008-03-16 17:00:00,0.3876,17,6,3,1
2008-03-16 18:00:00,3.0460333333333334,18,6,3,1
2008-03-16 19:00:00,2.878233333333333,19,6,3,1
2008-03-16 20:00:00,3.458566666666667,20,6,3,1
2008-03-16 21:00:00,2.8825333333333334,21,6,3,1
2008-03-16 22:00:00,1.9337333333333333,22,6,3,1
2008-03-16 23:00:00,1.5123,23,6,3,1
2008-03-17 00:00:00,1.3534333333333335,0,0,3,0
2008-03-17 01:00:00,0.9716,1,0,3,0
2008-03-17 02:00:00,0.31943333333333335,2,0,3,0
2008-03-17 03:00:00,0.2711,3,0,3,0
2008-03-17 04:00:00,0.27226666666666666,4,0,3,0
2008-03-17 05:00:00,0.26666666666666666,5,0,3,0
2008-03-17 06:00:00,1.1839,6,0,3,0
2008-03-17 07:00:00,2.423466666666667,7,0,3,0
2008-03-17 08:00:00,1.3877,8,0,3,0
2008-03-17 09:00:00,1.3248333333333335,9,0,3,0
2008-03-17 10:00:00,1.9439,10,0,3,0
2008-03-17 11:00:00,3.142733333333333,11,0,3,0
2008-03-17 12:00:00,2.757233333333333,12,0,3,0
2008-03-17 13:00:00,0.6680666666666667,13,0,3,0
2008-03-17 14:00:00,0.38453333333333334,14,0,3,0
2008-03-17 15:00:00,1.3431,15,0,3,0
2008-03-17 16:00:00,1.7796999999999998,16,0,3,0
2008-03-17 17:00:00,0.5464,17,0,3,0
2008-03-17 18:00:00,0.5317666666666666,18,0,3,0
2008-03-17 19:00:00,1.2750333333333332,19,0,3,0
2008-03-17 20:00:00,2.0502,20,0,3,0
2008-03-17 21:00:00,1.3105,21,0,3,0
2008-03-17 22:00:00,0.5776666666666668,22,0,3,0
2008-03-17 23:00:00,0.3634,23,0,3,0
2008-03-18 00:00:00,0.2829666666666667,0,1,3,0
2008-03-18 01:00:00,0.2845333333333333,1,1,3,0
2008-03-18 02:00:00,0.2703,2,1,3,0
2008-03-18 03:00:00,0.3287333333333333,3,1,3,0
2008-03-18 04:00:00,0.3282333333333333,4,1,3,0
2008-03-18 05:00:00,0.26683333333333337,5,1,3,0
2008-03-18 06:00:00,1.1732666666666667,6,1,3,0
2008-03-18 07:00:00,1.8323333333333334,7,1,3,0
2008-03-18 08:00:00,1.9263000000000001,8,1,3,0
2008-03-18 09:00:00,2.0403666666666664,9,1,3,0
2008-03-18 10:00:00,1.4727,10,1,3,0
2008-03-18 11:00:00,1.4286666666666668,11,1,3,0
2008-03-18 12:00:00,1.3597333333333335,12,1,3,0
2008-03-18 13:00:00,0.39783333333333337,13,1,3,0
2008-03-18 14:00:00,1.6300666666666668,14,1,3,0
2008-03-18 15:00:00,1.7287666666666666,15,1,3,0
2008-03-18 16:00:00,3.7211,16,1,3,0
2008-03-18 17:00:00,1.8040999999999998,17,1,3,0
2008-03-18 18:00:00,1.4778999999999998,18,1,3,0
2008-03-18 19:00:00,1.9912666666666667,19,1,3,0
2008-03-18 20:00:00,2.0101,20,1,3,0
2008-03-18 21:00:00,1.7563333333333333,21,1,3,0
2008-03-18 22:00:00,1.9899,22,1,3,0
2008-03-18 23:00:00,0.45709999999999995,23,1,3,0
2008-03-19 00:00:00,0.35273333333333334,0,2,3,0
2008-03-19 01:00:00,0.2970333333333333,1,2,3,0
2008-03-19 02:00:00,0.3015,2,2,3,0
2008-03-19 03:00:00,0.3341,3,2,3,0
2008-03-19 04:00:00,0.3689,4,2,3,0
2008-03-19 05:00:00,0.3312666666666667,5,2,3,0
2008-03-19 06:00:00,1.5475333333333334,6,2,3,0
2008-03-19 07:00:00,1.9701,7,2,3,0
2008-03-19 08:00:00,2.0223,8,2,3,0
2008-03-19 09:00:00,1.9356666666666666,9,2,3,0
2008-03-19 10:00:00,0.7395999999999999,10,2,3,0
2008-03-19 11:00:00,0.6126666666666666,11,2,3,0
2008-03-19 12:00:00,1.0532,12,2,3,0
2008-03-19 13:00:00,0.3277,13,2,3,0
2008-03-19 14:00:00,0.36893333333333334,14,2,3,0
2008-03-19 15:00:00,0.35403333333333337,15,2,3,0
2008-03-19 16:00:00,0.6710333333333334,16,2,3,0
2008-03-19 17:00:00,0.5867,17,2,3,0
2008-03-19 18:00:00,0.6868333333333333,18,2,3,0
2008-03-19 19:00:00,1.9122666666666668,19,2,3,0
2008-03-19 20:00:00,2.8731666666666666,20,2,3,0
2008-03-19 21:00:00,1.3767,21,2,3,0
2008-03-19 22:00:00,0.5096333333333333,22,2,3,0
2008-03-19 23:00:00,0.2738666666666667,23,2,3,0
2008-03-20 00:00:00,0.28463333333333335,0,3,3,0
2008-03-20 01:00:00,0.32006666666666667,1,3,3,0
2008-03-20 02:00:00,0.3181333333333333,2,3,3,0
2008-03-20 03:00:00,0.3172333333333333,3,3,3,0
2008-03-20 04:00:00,0.8866999999999999,4,3,3,0
2008-03-20 05:00:00,0.26936666666666664,5,3,3,0
2008-03-20 06:00:00,0.6923333333333334,6,3,3,0
2008-03-20 07:00:00,1.1427666666666667,7,3,3,0
2008-03-20 08:00:00,1.6353333333333333,8,3,3,0
2008-03-20 09:00:00,1.5560333333333332,9,3,3,0
2008-03-20 10:00:00,1.6983666666666666,10,3,3,0
2008-03-20 11:00:00,1.8798666666666668,11,3,3,0
2008-03-20 12:00:00,0.5091666666666667,12,3,3,0
2008-03-20 13:00:00,0.31626666666666664,13,3,3,0
2008-03-20 14:00:00,0.2833333333333333,14,3,3,0
2008-03-20 15:00:00,0.2721,15,3,3,0
2008-03-20 16:00:00,0.2840666666666667,16,3,3,0
2008-03-20 17:00:00,0.35,17,3,3,0
2008-03-20 18:00:00,1.1247666666666667,18,3,3,0
2008-03-20 19:00:00,2.7986,19,3,3,0
2008-03-20 20:00:00,1.8,20,3,3,0
2008-03-20 21:00:00,1.1969333333333334,21,3,3,0
2008-03-20 22:00:00,0.5796666666666667,22,3,3,0
2008-03-20 23:00:00,0.37216666666666665,23,3,3,0
2008-03-21 00:00:00,0.34090000000000004,0,4,3,0
2008-03-21 01:00:00,0.31880000000000003,1,4,3,0
2008-03-21 02:00:00,0.2745666666666667,2,4,3,0
2008-03-21 03:00:00,0.9659666666666666,3,4,3,0
2008-03-21 04:00:00,0.4047,4,4,3,0
2008-03-21 05:00:00,0.3232333333333333,5,4,3,0
2008-03-21 06:00:00,0.6996666666666668,6,4,3,0
2008-03-21 07:00:00,1.7852666666666666,7,4,3,0
2008-03-21 08:00:00,1.7935,8,4,3,0
2008-03-21 09:00:00,1.3981,9,4,3,0
2008-03-21 10:00:00,1.3936666666666668,10,4,3,0
2008-03-21 11:00:00,1.3655333333333333,11,4,3,0
2008-03-21 12:00:00,1.2742,12,4,3,0
2008-03-21 13:00:00,0.5287333333333334,13,4,3,0
2008-03-21 14:00:00,2.195,14,4,3,0
2008-03-21 15:00:00,2.759866666666667,15,4,3,0
2008-03-21 16:00:00,3.632833333333333,16,4,3,0
2008-03-21 17:00:00,1.8130666666666668,17,4,3,0
2008-03-21 18:00:00,2.099066666666667,18,4,3,0
2008-03-21 19:00:00,2.0108,19,4,3,0
2008-03-21 20:00:00,2.0865666666666667,20,4,3,0
2008-03-21 21:00:00,3.028633333333333,21,4,3,0
2008-03-21 22:00:00,1.475,22,4,3,0
2008-03-21 23:00:00,0.47303333333333336,23,4,3,0
2008-03-22 00:00:00,0.36133333333333334,0,5,3,1
2008-03-22 01:00:00,0.3486,1,5,3,1
2008-03-22 02:00:00,0.3497,2,5,3,1
2008-03-22 03:00:00,0.34546666666666664,3,5,3,1
2008-03-22 04:00:00,0.3368333333333334,4,5,3,1
2008-03-22 05:00:00,0.8301,5,5,3,1
2008-03-22 06:00:00,0.34659999999999996,6,5,3,1
2008-03-22 07:00:00,0.6992333333333334,7,5,3,1
2008-03-22 08:00:00,1.3506333333333334,8,5,3,1
2008-03-22 09:00:00,1.2918999999999998,9,5,3,1
2008-03-22 10:00:00,1.9758666666666669,10,5,3,1
2008-03-22 11:00:00,1.7416666666666667,11,5,3,1
2008-03-22 12:00:00,1.1540333333333335,12,5,3,1
2008-03-22 13:00:00,0.7357666666666667,13,5,3,1
2008-03-22 14:00:00,0.32380000000000003,14,5,3,1
2008-03-22 15:00:00,0.29463333333333336,15,5,3,1
2008-03-22 16:00:00,3.0853666666666664,16,5,3,1
2008-03-22 17:00:00,2.1965333333333334,17,5,3,1
2008-03-22 18:00:00,2.8814,18,5,3,1
2008-03-22 19:00:00,3.5829666666666666,19,5,3,1
2008-03-22 20:00:00,3.6879333333333335,20,5,3,1
2008-03-22 21:00:00,2.8930000000000002,21,5,3,1
2008-03-22 22:00:00,1.8439333333333332,22,5,3,1
2008-03-22 23:00:00,1.5679666666666667,23,5,3,1
2008-03-23 00:00:00,0.45696666666666663,0,6,3,1
2008-03-23 01:00:00,0.3115,1,6,3,1
2008-03-23 02:00:00,0.3291,2,6,3,1
2008-03-23 03:00:00,0.29560000000000003,3,6,3,1
2008-03-23 04:00:00,0.29446666666666665,4,6,3,1
2008-03-23 05:00:00,0.29866666666666664,5,6,3,1
2008-03-23 06:00:00,0.2907,6,6,3,1
2008-03-23 07:00:00,0.4846333333333333,7,6,3,1
2008-03-23 08:00:00,1.3814666666666668,8,6,3,1
2008-03-23 09:00:00,1.9967,9,6,3,1
2008-03-23 10:00:00,2.1467666666666667,10,6,3,1
2008-03-23 11:00:00,1.4328666666666665,11,6,3,1
2008-03-23 12:00:00,1.4661333333333333,12,6,3,1
2008-03-23 13:00:00,3.1971333333333334,13,6,3,1
2008-03-23 14:00:00,3.4472,14,6,3,1
2008-03-23 15:00:00,1.7403666666666666,15,6,3,1
2008-03-23 16:00:00,2.3016333333333336,16,6,3,1
2008-03-23 17:00:00,1.6808666666666667,17,6,3,1
2008-03-23 18:00:00,2.833966666666667,18,6,3,1
2008-03-23 19:00:00,3.2774666666666668,19,6,3,1
2008-03-23 20:00:00,4.934,20,6,3,1
2008-03-23 21:00:00,1.7224,21,6,3,1
2008-03-23 22:00:00,1.5528333333333333,22,6,3,1
2008-03-23 23:00:00,0.8930666666666667,23,6,3,1
2008-03-24 00:00:00,0.42443333333333333,0,0,3,0
2008-03-24 01:00:00,0.46686666666666665,1,0,3,0
2008-03-24 02:00:00,0.4825666666666667,2,0,3,0
2008-03-24 03:00:00,1.0123666666666666,3,0,3,0
2008-03-24 04:00:00,0.2947,4,0,3,0
2008-03-24 05:00:00,0.2852,5,0,3,0
2008-03-24 06:00:00,0.27776666666666666,6,0,3,0
2008-03-24 07:00:00,0.6016999999999999,7,0,3,0
2008-03-24 08:00:00,0.3448333333333334,8,0,3,0
2008-03-24 09:00:00,3.1896,9,0,3,0
2008-03-24 10:00:00,1.5646333333333333,10,0,3,0
2008-03-24 11:00:00,1.6624,11,0,3,0
2008-03-24 12:00:00,1.9478666666666666,12,0,3,0
2008-03-24 13:00:00,1.6730333333333334,13,0,3,0
2008-03-24 14:00:00,1.8491,14,0,3,0
2008-03-24 15:00:00,3.1034333333333333,15,0,3,0
2008-03-24 16:00:00,0.7005,16,0,3,0
2008-03-24 17:00:00,0.9594333333333334,17,0,3,0
2008-03-24 18:00:00,1.2430999999999999,18,0,3,0
2008-03-24 19:00:00,2.5435000000000003,19,0,3,0
2008-03-24 20:00:00,2.0035333333333334,20,0,3,0
2008-03-24 21:00:00,2.2493333333333334,21,0,3,0
2008-03-24 22:00:00,2.5964,22,0,3,0
2008-03-24 23:00:00,1.4615333333333331,23,0,3,0
2008-03-25 00:00:00,0.28300000000000003,0,1,3,0
2008-03-25 01:00:00,0.3326,1,1,3,0
2008-03-25 02:00:00,0.2793,2,1,3,0
2008-03-25 03:00:00,0.26810000000000006,3,1,3,0
2008-03-25 04:00:00,0.2674333333333333,4,1,3,0
2008-03-25 05:00:00,0.3000666666666667,5,1,3,0
2008-03-25 06:00:00,1.3310666666666668,6,1,3,0
2008-03-25 07:00:00,2.2167666666666666,7,1,3,0
2008-03-25 08:00:00,1.9529333333333334,8,1,3,0
2008-03-25 09:00:00,1.8883666666666667,9,1,3,0
2008-03-25 10:00:00,1.3526666666666667,10,1,3,0
2008-03-25 11:00:00,2.1281666666666665,11,1,3,0
2008-03-25 12:00:00,1.9363333333333332,12,1,3,0
2008-03-25 13:00:00,3.4983,13,1,3,0
2008-03-25 14:00:00,2.100366666666667,14,1,3,0
2008-03-25 15:00:00,1.4603,15,1,3,0
2008-03-25 16:00:00,1.549,16,1,3,0
2008-03-25 17:00:00,1.0244,17,1,3,0
2008-03-25 18:00:00,0.5822666666666667,18,1,3,0
2008-03-25 19:00:00,1.8059,19,1,3,0
2008-03-25 20:00:00,1.9143333333333332,20,1,3,0
2008-03-25 21:00:00,3.4063999999999997,21,1,3,0
2008-03-25 22:00:00,1.3565,22,1,3,0
2008-03-25 23:00:00,0.3630333333333333,23,1,3,0
2008-03-26 00:00:00,0.2952,0,2,3,0
2008-03-26 01:00:00,0.2678333333333333,1,2,3,0
2008-03-26 02:00:00,0.2721,2,2,3,0
2008-03-26 03:00:00,0.3144,3,2,3,0
2008-03-26 04:00:00,0.35213333333333335,4,2,3,0
2008-03-26 05:00:00,0.8751,5,2,3,0
2008-03-26 06:00:00,1.0861666666666667,6,2,3,0
2008-03-26 07:00:00,1.7183666666666668,7,2,3,0
2008-03-26 08:00:00,1.3426333333333333,8,2,3,0
2008-03-26 09:00:00,1.9439333333333333,9,2,3,0
2008-03-26 10:00:00,1.4090999999999998,10,2,3,0
2008-03-26 11:00:00,2.6456,11,2,3,0
2008-03-26 12:00:00,1.9971666666666665,12,2,3,0
2008-03-26 13:00:00,0.5427333333333333,13,2,3,0
2008-03-26 14:00:00,0.2817,14,2,3,0
2008-03-26 15:00:00,0.8715333333333334,15,2,3,0
2008-03-26 16:00:00,0.3068666666666667,16,2,3,0
2008-03-26 17:00:00,0.7554,17,2,3,0
2008-03-26 18:00:00,1.9833,18,2,3,0
2008-03-26 19:00:00,2.0459666666666667,19,2,3,0
2008-03-26 20:00:00,2.3298,20,2,3,0
2008-03-26 21:00:00,1.8321333333333334,21,2,3,0
2008-03-26 22:00:00,0.8240333333333333,22,2,3,0
2008-03-26 23:00:00,0.9313333333333333,23,2,3,0
2008-03-27 00:00:00,0.2918,0,3,3,0
2008-03-27 01:00:00,0.6608333333333333,1,3,3,0
2008-03-27 02:00:00,0.5146000000000001,2,3,3,0
2008-03-27 03:00:00,0.30816666666666664,3,3,3,0
2008-03-27 04:00:00,0.2970666666666667,4,3,3,0
2008-03-27 05:00:00,0.2669666666666667,5,3,3,0
2008-03-27 06:00:00,0.7346666666666667,6,3,3,0
2008-03-27 07:00:00,1.7998,7,3,3,0
2008-03-27 08:00:00,1.6959666666666666,8,3,3,0
2008-03-27 09:00:00,1.3414666666666666,9,3,3,0
2008-03-27 10:00:00,1.3357999999999999,10,3,3,0
2008-03-27 11:00:00,1.4875,11,3,3,0
2008-03-27 12:00:00,1.2388333333333332,12,3,3,0
2008-03-27 13:00:00,0.29173333333333334,13,3,3,0
2008-03-27 14:00:00,0.295,14,3,3,0
2008-03-27 15:00:00,0.31346666666666667,15,3,3,0
2008-03-27 16:00:00,0.3272333333333333,16,3,3,0
2008-03-27 17:00:00,1.3721999999999999,17,3,3,0
2008-03-27 18:00:00,1.4406999999999999,18,3,3,0
2008-03-27 19:00:00,0.9602,19,3,3,0
2008-03-27 20:00:00,2.0299,20,3,3,0
2008-03-27 21:00:00,2.2352666666666665,21,3,3,0
2008-03-27 22:00:00,1.0836333333333334,22,3,3,0
2008-03-27 23:00:00,0.5242333333333333,23,3,3,0
2008-03-28 00:00:00,0.2727,0,4,3,0
2008-03-28 01:00:00,0.33243333333333336,1,4,3,0
2008-03-28 02:00:00,0.2683,2,4,3,0
2008-03-28 03:00:00,0.5918666666666667,3,4,3,0
2008-03-28 04:00:00,0.5748333333333334,4,4,3,0
2008-03-28 05:00:00,0.3038,5,4,3,0
2008-03-28 06:00:00,0.8467666666666667,6,4,3,0
2008-03-28 07:00:00,1.8593333333333333,7,4,3,0
2008-03-28 08:00:00,1.9969333333333334,8,4,3,0
2008-03-28 09:00:00,2.1592,9,4,3,0
2008-03-28 10:00:00,2.1739333333333333,10,4,3,0
2008-03-28 11:00:00,3.4577,11,4,3,0
2008-03-28 12:00:00,2.066,12,4,3,0
2008-03-28 13:00:00,1.3886333333333334,13,4,3,0
2008-03-28 14:00:00,1.2879,14,4,3,0
2008-03-28 15:00:00,0.2860333333333333,15,4,3,0
2008-03-28 16:00:00,0.33946666666666664,16,4,3,0
2008-03-28 17:00:00,0.4450333333333333,17,4,3,0
2008-03-28 18:00:00,0.5029333333333333,18,4,3,0
2008-03-28 19:00:00,3.8259666666666665,19,4,3,0
2008-03-28 20:00:00,2.5739666666666663,20,4,3,0
2008-03-28 21:00:00,2.5742333333333334,21,4,3,0
2008-03-28 22:00:00,0.9642333333333333,22,4,3,0
2008-03-28 23:00:00,0.33153333333333335,23,4,3,0
2008-03-29 00:00:00,0.3374333333333333,0,5,3,1
2008-03-29 01:00:00,0.28963333333333335,1,5,3,1
2008-03-29 02:00:00,0.28586666666666666,2,5,3,1
2008-03-29 03:00:00,0.2674333333333333,3,5,3,1
2008-03-29 04:00:00,0.8764333333333333,4,5,3,1
2008-03-29 05:00:00,0.30106666666666665,5,5,3,1
2008-03-29 06:00:00,0.28073333333333333,6,5,3,1
2008-03-29 07:00:00,0.4557,7,5,3,1
2008-03-29 08:00:00,1.5932666666666668,8,5,3,1
